chr6:41286601-41286824	chr6:41301419-41301724
chr1:181068595-181069000	chr1:181104265-181104352
chr1:181069151-181069617	chr1:181104265-181104352
chr1:221916049-221916599	chr1:221948604-221948790
chr1:221916049-221916599	chr1:221949932-221950137
chr1:221916049-221916599	chr1:221951868-221952169
chr1:235151501-235151917	chr1:235246558-235246857
chr1:235151923-235152024	chr1:235246558-235246857
chr1:6053603-6054107	chr1:6088225-6088518
chr1:6054896-6055025	chr1:6088225-6088518
chr1:221949932-221950137	chr1:221968806-221968942
chr1:221950157-221950602	chr1:221968806-221968942
chr1:221951076-221951724	chr1:221968806-221968942
chr1:221951868-221952169	chr1:221968806-221968942
chr1:22089036-22089375	chr1:22106565-22106957
chr1:27935491-27936061	chr1:27985480-27985709
chr1:27935491-27936061	chr1:27985869-27985982
chr1:23882500-23882866	chr1:23901938-23902056
chr1:23882500-23882866	chr1:23903714-23904323
chr1:23888678-23889201	chr1:23901938-23902056
chr1:23888678-23889201	chr1:23903714-23904323
chr1:118197868-118198044	chr1:118206889-118207267
chr1:101758840-101759229	chr1:101873254-101873661
chr1:235151501-235151917	chr1:235183936-235184197
chr1:235151923-235152024	chr1:235183936-235184197
chr1:181031700-181031837	chr1:181056649-181057124
chr1:181031700-181031837	chr1:181060502-181060611
chr1:181032056-181032215	chr1:181056649-181057124
chr1:181032056-181032215	chr1:181060502-181060611
chr1:181060502-181060611	chr1:181122099-181122260
chr1:117100772-117101124	chr1:117112460-117112738
chr1:203259429-203259985	chr1:203289937-203290406
chr1:27935491-27936061	chr1:27959091-27959724
chr1:192514282-192514417	chr1:192549613-192549895
chr1:23881180-23881765	chr1:23961555-23961694
chr1:23882500-23882866	chr1:23961555-23961694
chr1:181056649-181057124	chr1:181096103-181096331
chr1:181056649-181057124	chr1:181097947-181098672
chr1:181056649-181057124	chr1:181100137-181100521
chr1:181056649-181057124	chr1:181100547-181100997
chr1:181056649-181057124	chr1:181104265-181104352
chr1:181056649-181057124	chr1:181104473-181105818
chr1:181060502-181060611	chr1:181097947-181098672
chr1:181060502-181060611	chr1:181100137-181100521
chr1:181060502-181060611	chr1:181100547-181100997
chr1:181060502-181060611	chr1:181104265-181104352
chr1:181060502-181060611	chr1:181104473-181105818
chr1:27957478-27958684	chr1:27985480-27985709
chr1:27957478-27958684	chr1:27985869-27985982
chr1:27957478-27958684	chr1:27986111-27986384
chr1:27959091-27959724	chr1:27985480-27985709
chr1:27959091-27959724	chr1:27985869-27985982
chr1:27959091-27959724	chr1:27986111-27986384
chr1:28199684-28200598	chr1:28216942-28217199
chr1:28201800-28202156	chr1:28216942-28217199
chr1:31216468-31217229	chr1:31232736-31232923
chr1:31216468-31217229	chr1:31233848-31234393
chr1:31216468-31217229	chr1:31235457-31235817
chr1:111735402-111735659	chr1:111757482-111757860
chr1:111735402-111735659	chr1:111758440-111759106
chr1:111735691-111736003	chr1:111757482-111757860
chr1:111735691-111736003	chr1:111758440-111759106
chr1:33446816-33447482	chr1:33457914-33458607
chr1:33446816-33447482	chr1:33458800-33459074
chr1:33447667-33447707	chr1:33457914-33458607
chr1:33447667-33447707	chr1:33458800-33459074
chr1:203247243-203247485	chr1:203259429-203259985
chr1:203247590-203248072	chr1:203259429-203259985
chr1:200839315-200839533	chr1:200857233-200857815
chr1:23918101-23918449	chr1:23961555-23961694
chr1:181068595-181069000	chr1:181097947-181098672
chr1:181068595-181069000	chr1:181100137-181100521
chr1:181068595-181069000	chr1:181100547-181100997
chr1:181069151-181069617	chr1:181097947-181098672
chr1:181069151-181069617	chr1:181100137-181100521
chr1:181069151-181069617	chr1:181100547-181100997
chr1:25273584-25273924	chr1:25348659-25349200
chr1:192485848-192486563	chr1:192549613-192549895
chr1:192487767-192488105	chr1:192549613-192549895
chr1:19253034-19253391	chr1:19277155-19277462
chr1:181074349-181074924	chr1:181100547-181100997
chr1:221882292-221882723	chr1:221913881-221914483
chr1:203244129-203244381	chr1:203294160-203294623
chr1:203244129-203244381	chr1:203294985-203295146
chr1:203244129-203244381	chr1:203296328-203297068
chr1:203244129-203244381	chr1:203297101-203297334
chr1:11968510-11969143	chr1:12114385-12114572
chr1:235097868-235098070	chr1:235114050-235115068
chr1:111735402-111735659	chr1:111745467-111745610
chr1:111735691-111736003	chr1:111745467-111745610
chr1:204422279-204422591	chr1:204434923-204435081
chr1:204422279-204422591	chr1:204435094-204435487
chr1:3573384-3573559	chr1:3594206-3594277
chr20:47355645-47355720	chr20:47372882-47372931
chr20:46097168-46097722	chr20:46115894-46116142
chr20:37491816-37492005	chr20:37501358-37501511
chr20:47367806-47368111	chr20:47378011-47378278
chr20:55973445-55973831	chr20:56058118-56058484
chr20:55964119-55964506	chr20:56058118-56058484
chr20:43596220-43596403	chr20:43607893-43608251
chr20:61560348-61560848	chr20:61585167-61585546
chr20:61560348-61560848	chr20:61585554-61585775
chr20:47355645-47355720	chr20:47405213-47405452
chr20:55976268-55976716	chr20:55985197-55985345
chr20:47448597-47449155	chr20:47463345-47463685
chr20:37471404-37471600	chr20:37501808-37502321
chr20:37471404-37471600	chr20:37504064-37504454
chr20:37491816-37492005	chr20:37504064-37504454
chr20:37471404-37471600	chr20:37487810-37488178
chr20:62482031-62482202	chr20:62494990-62495823
chr20:37471404-37471600	chr20:37491816-37492005
chr20:35947612-35947897	chr20:35964748-35965459
chr20:37435049-37435642	chr20:37504064-37504454
chr20:37435852-37436332	chr20:37504064-37504454
chr20:34330989-34331372	chr20:34356129-34356371
chr20:34330989-34331372	chr20:34357066-34357356
chr20:55965649-55965902	chr20:56058118-56058484
chr20:52195343-52195714	chr20:52346173-52346470
chr20:52195908-52196455	chr20:52346173-52346470
chr20:47355645-47355720	chr20:47400245-47400718
chr20:52346173-52346470	chr20:52355086-52355238
chr20:47440570-47440778	chr20:47463345-47463685
chr20:37487810-37488178	chr20:37500884-37501078
chr20:47434951-47435381	chr20:47443501-47443751
chr20:46044260-46044429	chr20:46067688-46067974
chr20:46044260-46044429	chr20:46067997-46068157
chr20:55976268-55976716	chr20:56058118-56058484
chr20:61585554-61585775	chr20:61641732-61642015
chr20:47405213-47405452	chr20:47439402-47439940
chr20:47405213-47405452	chr20:47440570-47440778
chr20:48295598-48295872	chr20:48315836-48316073
chr20:48285223-48285402	chr20:48295598-48295872
chr21:26797576-26797732	chr21:26836631-26836800
chr21:45573584-45574271	chr21:45659244-45659401
chr21:26795177-26795760	chr21:26952057-26952278
chr21:26795177-26795760	chr21:26952450-26952820
chr21:45616099-45616530	chr21:45663780-45664167
chr21:30374865-30375265	chr21:30390843-30391016
chr21:45627966-45628150	chr21:45661962-45662435
chr21:26836631-26836800	chr21:26859575-26859920
chr21:26859575-26859920	chr21:26874671-26874986
chr21:26874070-26874470	chr21:26952057-26952278
chr21:26800874-26801226	chr21:26952057-26952278
chr21:26829799-26830175	chr21:26882215-26882658
chr21:44773920-44774178	chr21:44819081-44819261
chr21:45573584-45574271	chr21:45627966-45628150
chr21:45574660-45575436	chr21:45627966-45628150
chr21:45557942-45558217	chr21:45573018-45573302
chr21:45557942-45558217	chr21:45573584-45574271
chr21:15825772-15825891	chr21:15854421-15854886
chr21:45563949-45564214	chr21:45627966-45628150
chr21:45566076-45566451	chr21:45627966-45628150
chr21:45663780-45664167	chr21:45720945-45721140
chr21:45627966-45628150	chr21:45663780-45664167
chr21:26834834-26835160	chr21:26859575-26859920
chr21:34733678-34734189	chr21:34746472-34746562
chr21:34733678-34734189	chr21:34746676-34747085
chr21:26836631-26836800	chr21:26874070-26874470
chr21:26836631-26836800	chr21:26874671-26874986
chr21:34587985-34588369	chr21:34755296-34756154
chr21:34588402-34588745	chr21:34755296-34756154
chr21:45557942-45558217	chr21:45627966-45628150
chr21:45573018-45573302	chr21:45661962-45662435
chr21:45573018-45573302	chr21:45662608-45662724
chr21:45573018-45573302	chr21:45663780-45664167
chr21:45573584-45574271	chr21:45661962-45662435
chr21:45573584-45574271	chr21:45662608-45662724
chr21:45573584-45574271	chr21:45663780-45664167
chr21:26829799-26830175	chr21:26859575-26859920
chr21:45640329-45640509	chr21:45659244-45659401
chr21:45573018-45573302	chr21:45616099-45616530
chr21:45573584-45574271	chr21:45616099-45616530
chr21:45574660-45575436	chr21:45616099-45616530
chr21:45577373-45578052	chr21:45616099-45616530
chr21:43835171-43835549	chr21:43845332-43845693
chr21:44819081-44819261	chr21:44830426-44830842
chr21:44819081-44819261	chr21:44831131-44831382
chr21:44819332-44820064	chr21:44830426-44830842
chr21:44819332-44820064	chr21:44831131-44831382
chr21:43860192-43860442	chr21:43881012-43881164
chr21:43860192-43860442	chr21:43881255-43881524
chr21:45580983-45581335	chr21:45627966-45628150
chr21:45616099-45616530	chr21:45661962-45662435
chr21:45574660-45575436	chr21:45663780-45664167
chr21:26834834-26835160	chr21:26874070-26874470
chr21:34733678-34734189	chr21:34755296-34756154
chr21:45577373-45578052	chr21:45663780-45664167
chr21:45563949-45564214	chr21:45573018-45573302
chr21:45563949-45564214	chr21:45573584-45574271
chr21:45563949-45564214	chr21:45574660-45575436
chr21:45566076-45566451	chr21:45573018-45573302
chr21:45566076-45566451	chr21:45573584-45574271
chr21:45566076-45566451	chr21:45574660-45575436
chr21:45563949-45564214	chr21:45659244-45659401
chr21:45563949-45564214	chr21:45661962-45662435
chr21:45563949-45564214	chr21:45662608-45662724
chr21:45563949-45564214	chr21:45663780-45664167
chr21:45566076-45566451	chr21:45659244-45659401
chr21:45566076-45566451	chr21:45661962-45662435
chr21:45566076-45566451	chr21:45662608-45662724
chr21:45566076-45566451	chr21:45663780-45664167
chr21:34576237-34576546	chr21:34587985-34588369
chr21:34576237-34576546	chr21:34588402-34588745
chr21:34576237-34576546	chr21:34588925-34589196
chr21:34577322-34577588	chr21:34587985-34588369
chr21:34577322-34577588	chr21:34588402-34588745
chr21:34577322-34577588	chr21:34588925-34589196
chr21:34577860-34577992	chr21:34587985-34588369
chr21:34577860-34577992	chr21:34588402-34588745
chr21:34577860-34577992	chr21:34588925-34589196
chr21:26829799-26830175	chr21:26952057-26952278
chr21:26800874-26801226	chr21:26874070-26874470
chr21:26829799-26830175	chr21:26874070-26874470
chr21:26829799-26830175	chr21:26874671-26874986
chr21:34733678-34734189	chr21:34752256-34752448
chr21:34733678-34734189	chr21:34752926-34753284
chr21:44773920-44774178	chr21:44830426-44830842
chr21:45577373-45578052	chr21:45661962-45662435
chr21:45577373-45578052	chr21:45662608-45662724
chr21:26797576-26797732	chr21:26874671-26874986
chr21:44775827-44776035	chr21:44799670-44799851
chr22:23270855-23271360	chr22:23285622-23285920
chr22:23271566-23271738	chr22:23285622-23285920
chr22:43400219-43400728	chr22:43409761-43409918
chr22:41809427-41810696	chr22:41839332-41839605
chr22:41809427-41810696	chr22:41840300-41840792
chr22:42579681-42579799	chr22:42840483-42840921
chr22:23267134-23267334	chr22:23277682-23278181
chr22:37544341-37544573	chr22:37558444-37558999
chr22:37544341-37544573	chr22:37559521-37559940
chr22:37518077-37518635	chr22:37559521-37559940
chr22:37543329-37543697	chr22:37558444-37558999
chr22:50324610-50324932	chr22:50364171-50364294
chr22:50980817-50981280	chr22:51060079-51060266
chr22:39662270-39662736	chr22:39696256-39696487
chr22:50971581-50971951	chr22:50977955-50978429
chr22:50971581-50971951	chr22:50979060-50979802
chr22:50971581-50971951	chr22:50980817-50981280
chr22:50971581-50971951	chr22:50982591-50982963
chr22:42279445-42279559	chr22:42315897-42316153
chr22:50324610-50324932	chr22:50336699-50336868
chr22:39462955-39463374	chr22:39705997-39706111
chr22:37625376-37625551	chr22:37638328-37638951
chr22:42315897-42316153	chr22:42332206-42332544
chr22:18264097-18264299	chr22:18280978-18281337
chr22:18264435-18264847	chr22:18280978-18281337
chr22:39693596-39693744	chr22:39704707-39705214
chr22:39693596-39693744	chr22:39705997-39706111
chr22:39695935-39696099	chr22:39704707-39705214
chr22:39695935-39696099	chr22:39705997-39706111
chr22:39696256-39696487	chr22:39704707-39705214
chr22:39696256-39696487	chr22:39705997-39706111
chr22:42315897-42316153	chr22:42345357-42345934
chr22:37663226-37663580	chr22:37680539-37680721
chr22:37663226-37663580	chr22:37681037-37681416
chr2:219742138-219742379	chr2:219759139-219759434
chr2:233926628-233927080	chr2:233946973-233947142
chr2:171786835-171787228	chr2:171830049-171830396
chr2:64925964-64926159	chr2:64978173-64978610
chr2:64927379-64927577	chr2:64978173-64978610
chr2:113444240-113444400	chr2:113465868-113466153
chr2:232526700-232527324	chr2:232545684-232546083
chr2:11884050-11884543	chr2:11893649-11894247
chr2:11884050-11884543	chr2:11894336-11894526
chr2:65041918-65042029	chr2:65058327-65058875
chr2:232478392-232478857	chr2:232526700-232527324
chr2:232478879-232479328	chr2:232526700-232527324
chr2:232479434-232479727	chr2:232526700-232527324
chr2:231812712-231813064	chr2:231838825-231839283
chr2:65166338-65166539	chr2:65214378-65214996
chr2:216870818-216871425	chr2:216880783-216881070
chr2:99055342-99055540	chr2:99081402-99081780
chr2:219761045-219761550	chr2:219773515-219774011
chr2:219761045-219761550	chr2:219774108-219774202
chr2:232537231-232537488	chr2:232582048-232582308
chr2:232537656-232538064	chr2:232582048-232582308
chr2:238578306-238578453	chr2:238609405-238609661
chr2:231790644-231791000	chr2:231815227-231815438
chr2:85151844-85152193	chr2:85166635-85167198
chr2:37851755-37851898	chr2:37880894-37881162
chr2:37851755-37851898	chr2:37881606-37881960
chr2:64927379-64927577	chr2:64957479-64957902
chr2:47171092-47171539	chr2:47212237-47212567
chr2:47171092-47171539	chr2:47212823-47213029
chr2:214022192-214022320	chr2:214097754-214098237
chr2:99085276-99085461	chr2:99104168-99104367
chr2:70335985-70336314	chr2:70350372-70350687
chr2:192430419-192430599	chr2:192562556-192562918
chr2:214030882-214031115	chr2:214097524-214097539
chr2:208150886-208151126	chr2:208176046-208176541
chr2:96811828-96812146	chr2:96822944-96823234
chr2:96811828-96812146	chr2:96823532-96823852
chr2:96811828-96812146	chr2:96829653-96829922
chr2:96811828-96812146	chr2:96830596-96830784
chr2:96813420-96813919	chr2:96822944-96823234
chr2:96813420-96813919	chr2:96823532-96823852
chr2:96813420-96813919	chr2:96829653-96829922
chr2:96813420-96813919	chr2:96830596-96830784
chr2:232468888-232470128	chr2:232478392-232478857
chr2:232468888-232470128	chr2:232478879-232479328
chr2:232468888-232470128	chr2:232479434-232479727
chr2:85166635-85167198	chr2:85186958-85187334
chr2:233927963-233928349	chr2:233937660-233937921
chr2:231790644-231791000	chr2:231808939-231808958
chr2:231790644-231791000	chr2:231809087-231809409
chr2:231790644-231791000	chr2:231810034-231810211
chr2:231790644-231791000	chr2:231821302-231821686
chr2:231790644-231791000	chr2:231822084-231822525
chr2:61921641-61922071	chr2:61935190-61935438
chr2:231790644-231791000	chr2:231838825-231839283
chr2:192482352-192482618	chr2:192544982-192545232
chr2:61935190-61935438	chr2:61991278-61991660
chr2:219750853-219751263	chr2:219761045-219761550
chr2:148386410-148386930	chr2:148397071-148397198
chr2:208150886-208151126	chr2:208195614-208195873
chr2:54800045-54800558	chr2:54861793-54862155
chr2:113561817-113562080	chr2:113570329-113570602
chr2:157190328-157191531	chr2:157257270-157257340
chr2:99077455-99077668	chr2:99104168-99104367
chr2:232551717-232552221	chr2:232582048-232582308
chr2:109210699-109211038	chr2:109228635-109228941
chr2:109210699-109211038	chr2:109229262-109229375
chr2:109211421-109211903	chr2:109228635-109228941
chr2:109211421-109211903	chr2:109229262-109229375
chr2:70335985-70336314	chr2:70346022-70346119
chr2:231812712-231813064	chr2:231821302-231821686
chr2:231785057-231785134	chr2:231809087-231809409
chr2:231815227-231815438	chr2:231838825-231839283
chr2:192529976-192530334	chr2:192540623-192541368
chr2:192529976-192530334	chr2:192544982-192545232
chr2:192531478-192531803	chr2:192540623-192541368
chr2:192531478-192531803	chr2:192544982-192545232
chr2:64994926-64995226	chr2:65067098-65067261
chr2:54786900-54787386	chr2:54796924-54797237
chr2:54786900-54787386	chr2:54799241-54799892
chr2:54786900-54787386	chr2:54800045-54800558
chr2:54786900-54787386	chr2:54801406-54802103
chr2:54787503-54787764	chr2:54796924-54797237
chr2:54787503-54787764	chr2:54799241-54799892
chr2:54787503-54787764	chr2:54800045-54800558
chr2:54787503-54787764	chr2:54801406-54802103
chr2:231818521-231818883	chr2:231841486-231841884
chr2:231818521-231818883	chr2:231838825-231839283
chr2:65164955-65165343	chr2:65173308-65173867
chr2:214022192-214022320	chr2:214030882-214031115
chr2:232478392-232478857	chr2:232545684-232546083
chr2:231322204-231322520	chr2:231479752-231479888
chr2:231508632-231508937	chr2:231523854-231524330
chr2:158297125-158298434	chr2:158325372-158325693
chr2:158297125-158298434	chr2:158325907-158326296
chr2:99081402-99081780	chr2:99104168-99104367
chr2:25502146-25502454	chr2:25518028-25518279
chr2:232542757-232542767	chr2:232551717-232552221
chr2:232536483-232536778	chr2:232545684-232546083
chr2:232536483-232536778	chr2:232546670-232546982
chr2:232537231-232537488	chr2:232545684-232546083
chr2:232537231-232537488	chr2:232546670-232546982
chr2:232537656-232538064	chr2:232545684-232546083
chr2:232537656-232538064	chr2:232546670-232546982
chr2:231523565-231523670	chr2:231532055-231532298
chr2:231523565-231523670	chr2:231533310-231533654
chr2:231523854-231524330	chr2:231532055-231532298
chr2:231523854-231524330	chr2:231533310-231533654
chr2:85166635-85167198	chr2:85242321-85242336
chr2:99072105-99072338	chr2:99081402-99081780
chr2:86221169-86221618	chr2:86262986-86263343
chr2:61921641-61922071	chr2:61990946-61991094
chr2:70335985-70336314	chr2:70360770-70361098
chr2:88899554-88899981	chr2:88923115-88923478
chr2:43630412-43630826	chr2:43650897-43651024
chr2:43630412-43630826	chr2:43653578-43653957
chr2:43401535-43402035	chr2:43422005-43422472
chr2:43020336-43020977	chr2:43037224-43037999
chr2:43020336-43020977	chr2:43038629-43038924
chr2:43023230-43023314	chr2:43037224-43037999
chr2:43023230-43023314	chr2:43038629-43038924
chr2:43023531-43023735	chr2:43037224-43037999
chr2:43023531-43023735	chr2:43038629-43038924
chr2:240291335-240291754	chr2:240302695-240302977
chr2:42333001-42333603	chr2:42351253-42351626
chr2:85160217-85160224	chr2:85173188-85173797
chr2:158291692-158292058	chr2:158325907-158326296
chr2:65146455-65146831	chr2:65214378-65214996
chr2:25780615-25780755	chr2:25789731-25789834
chr2:25781272-25781487	chr2:25789731-25789834
chr2:61898281-61898531	chr2:61921641-61922071
chr2:232478392-232478857	chr2:232582048-232582308
chr2:232478879-232479328	chr2:232580827-232581056
chr2:232478879-232479328	chr2:232582048-232582308
chr2:64978173-64978610	chr2:64994307-64994465
chr2:64978173-64978610	chr2:64994926-64995226
chr2:37603882-37604154	chr2:37617673-37618124
chr2:37788822-37789049	chr2:37797953-37798358
chr2:30448125-30448425	chr2:30458307-30458498
chr2:30449373-30449624	chr2:30458307-30458498
chr2:42332532-42332812	chr2:42356539-42356712
chr2:97175211-97175545	chr2:97204407-97205263
chr2:37860871-37861279	chr2:37879485-37879782
chr2:37860871-37861279	chr2:37880894-37881162
chr2:37860871-37861279	chr2:37881606-37881960
chr2:88899554-88899981	chr2:88913679-88914090
chr2:43635676-43636063	chr2:43653578-43653957
chr2:231808939-231808958	chr2:231822084-231822525
chr2:231809087-231809409	chr2:231822084-231822525
chr2:37798952-37799136	chr2:37856694-37857004
chr2:11970136-11970284	chr2:12184966-12185271
chr2:11970305-11970612	chr2:12184966-12185271
chr2:231821302-231821686	chr2:231838825-231839283
chr2:231822084-231822525	chr2:231838825-231839283
chr2:37827811-37828357	chr2:37843563-37844180
chr2:54787503-54787764	chr2:54806978-54807402
chr2:64994926-64995226	chr2:65058327-65058875
chr2:64995321-64996019	chr2:65058327-65058875
chr3:52277820-52278098	chr3:52287340-52287625
chr3:52278175-52278351	chr3:52287340-52287625
chr3:176916249-176916425	chr3:177077500-177078084
chr3:119268818-119269399	chr3:119281143-119281770
chr3:45906642-45906905	chr3:45922360-45922753
chr3:46136758-46137178	chr3:46152113-46152502
chr3:46136758-46137178	chr3:46152557-46153082
chr3:46137879-46138121	chr3:46152113-46152502
chr3:46137879-46138121	chr3:46152557-46153082
chr3:195906363-195907075	chr3:195919060-195919486
chr3:195906363-195907075	chr3:195919575-195919687
chr3:183244954-183245294	chr3:183254296-183254410
chr3:98270793-98270966	chr3:98282496-98282734
chr3:98272798-98273262	chr3:98282496-98282734
chr3:98273466-98273625	chr3:98282496-98282734
chr3:59360558-59360946	chr3:59371498-59371574
chr3:59360558-59360946	chr3:59372016-59372292
chr3:196347011-196347384	chr3:196370086-196370426
chr3:197461391-197461841	chr3:197478210-197478491
chr3:195908745-195909032	chr3:195919060-195919486
chr3:194850291-194850713	chr3:194869324-194869713
chr3:150456267-150456381	chr3:150478267-150478712
chr3:150457276-150457594	chr3:150478267-150478712
chr3:16551037-16551376	chr3:16561749-16562172
chr3:16551037-16551376	chr3:16562564-16562943
chr3:16551639-16552079	chr3:16561749-16562172
chr3:16551639-16552079	chr3:16562564-16562943
chr3:16552919-16553213	chr3:16561749-16562172
chr3:16552919-16553213	chr3:16562564-16562943
chr3:98255377-98255965	chr3:98270793-98270966
chr3:98255377-98255965	chr3:98272798-98273262
chr3:98255377-98255965	chr3:98273466-98273625
chr3:98257458-98257775	chr3:98270793-98270966
chr3:98257458-98257775	chr3:98272798-98273262
chr3:98257458-98257775	chr3:98273466-98273625
chr3:13062449-13062850	chr3:13087949-13088097
chr3:121731708-121731977	chr3:121820083-121820229
chr3:50264852-50265230	chr3:50274525-50274666
chr3:183233839-183234504	chr3:183244954-183245294
chr3:170966636-170966947	chr3:170975109-170975430
chr3:107807468-107807936	chr3:107843189-107843582
chr3:107807468-107807936	chr3:107844539-107845078
chr3:107807468-107807936	chr3:107846269-107846510
chr3:4881719-4881745	chr3:4891899-4892323
chr3:4881719-4881745	chr3:4892426-4892911
chr3:4870806-4870892	chr3:4892426-4892911
chr3:186745346-186745889	chr3:186784569-186784773
chr3:98270793-98270966	chr3:98291884-98292296
chr3:196351343-196351605	chr3:196370086-196370426
chr3:196351868-196352093	chr3:196370086-196370426
chr3:196352325-196352506	chr3:196370086-196370426
chr3:16412988-16413154	chr3:16551037-16551376
chr3:16412988-16413154	chr3:16551639-16552079
chr3:15835826-15836097	chr3:15847096-15847637
chr3:197439165-197439566	chr3:197461391-197461841
chr3:101547647-101547882	chr3:101555569-101555949
chr3:101547647-101547882	chr3:101556101-101556413
chr3:127469268-127470071	chr3:127494264-127494411
chr3:194871039-194871493	chr3:194882926-194883249
chr3:16545937-16546186	chr3:16556249-16556592
chr3:186239156-186239478	chr3:186252092-186252491
chr3:152856443-152856813	chr3:152878171-152878732
chr3:5050429-5050605	chr3:5063521-5063694
chr3:5028534-5029013	chr3:5052861-5053708
chr3:127472997-127473428	chr3:127487223-127487760
chr3:127473675-127474224	chr3:127487223-127487760
chr3:98255377-98255965	chr3:98291884-98292296
chr3:119281143-119281770	chr3:119314990-119315304
chr3:119281143-119281770	chr3:119315385-119315520
chr3:122295052-122295483	chr3:122397553-122397693
chr3:67040750-67040873	chr3:67050514-67050733
chr3:98255377-98255965	chr3:98279893-98280041
chr3:98255377-98255965	chr3:98282496-98282734
chr3:127472997-127473428	chr3:127494264-127494411
chr3:127472997-127473428	chr3:127494660-127494939
chr3:127473675-127474224	chr3:127494264-127494411
chr3:127473675-127474224	chr3:127494660-127494939
chr3:98282496-98282734	chr3:98291884-98292296
chr4:185189191-185189340	chr4:185235186-185235665
chr4:185201876-185202105	chr4:185250931-185251612
chr4:185231317-185231632	chr4:185249670-185249928
chr4:185204289-185204819	chr4:185249670-185249928
chr4:185205400-185205552	chr4:185249670-185249928
chr4:103750426-103750532	chr4:103788773-103788886
chr4:26076298-26076598	chr4:26133416-26133677
chr4:38821118-38821520	chr4:38857753-38857899
chr4:113209682-113209927	chr4:113233879-113234220
chr4:185209648-185210113	chr4:185234268-185234603
chr4:185209648-185210113	chr4:185235186-185235665
chr4:100738800-100739047	chr4:100768638-100768848
chr4:100738800-100739047	chr4:100772280-100772608
chr4:100739781-100739969	chr4:100768638-100768848
chr4:100739781-100739969	chr4:100772280-100772608
chr4:185186820-185187542	chr4:185201876-185202105
chr4:185186820-185187542	chr4:185202640-185202839
chr4:185186820-185187542	chr4:185204289-185204819
chr4:185189191-185189340	chr4:185201876-185202105
chr4:185189191-185189340	chr4:185202640-185202839
chr4:185189191-185189340	chr4:185204289-185204819
chr4:185189434-185189785	chr4:185202640-185202839
chr4:185189434-185189785	chr4:185204289-185204819
chr4:100743158-100743523	chr4:100768638-100768848
chr4:185202640-185202839	chr4:185234268-185234603
chr4:185202640-185202839	chr4:185235186-185235665
chr4:185204289-185204819	chr4:185234268-185234603
chr4:185204289-185204819	chr4:185235186-185235665
chr4:36327190-36327471	chr4:36350285-36350555
chr4:38763336-38763500	chr4:38787045-38787364
chr4:38312171-38312322	chr4:38320550-38320897
chr4:185240359-185240904	chr4:185304654-185305034
chr4:185202640-185202839	chr4:185240359-185240904
chr4:185204289-185204819	chr4:185240359-185240904
chr4:185240359-185240904	chr4:185276361-185276710
chr4:36287757-36288017	chr4:36324523-36324972
chr4:185235186-185235665	chr4:185249670-185249928
chr4:100741664-100741845	chr4:100772280-100772608
chr4:164512914-164513104	chr4:164584876-164585423
chr4:71861834-71861975	chr4:71871998-71872265
chr4:185209648-185210113	chr4:185230857-185231140
chr4:185209648-185210113	chr4:185231317-185231632
chr4:185276361-185276710	chr4:185303433-185303616
chr4:185276361-185276710	chr4:185304654-185305034
chr5:159868658-159868822	chr5:159886073-159886498
chr5:88115601-88115664	chr5:88125046-88125161
chr5:43020158-43020617	chr5:43038627-43038828
chr5:10601684-10601853	chr5:10632197-10632744
chr5:131800033-131800450	chr5:131810095-131810374
chr5:131802496-131802987	chr5:131810095-131810374
chr5:42994649-42995346	chr5:43007637-43008177
chr5:42994649-42995346	chr5:43008201-43008438
chr5:42994649-42995346	chr5:43009341-43009652
chr5:10562652-10562841	chr5:10631579-10631933
chr5:88597488-88597631	chr5:88609683-88609884
chr5:88598870-88599245	chr5:88609683-88609884
chr5:10607952-10608169	chr5:10632197-10632744
chr5:10607952-10608169	chr5:10634343-10634413
chr5:10562652-10562841	chr5:10685117-10685512
chr5:1485196-1485502	chr5:1497353-1497517
chr5:1485196-1485502	chr5:1498250-1498484
chr5:131763102-131763516	chr5:131802496-131802987
chr5:131763542-131763915	chr5:131802496-131802987
chr5:133863130-133863560	chr5:133890161-133890536
chr5:133863130-133863560	chr5:133890594-133890960
chr5:133863130-133863560	chr5:133891612-133892163
chr5:124271562-124271936	chr5:124287334-124287750
chr5:43020658-43020829	chr5:43038627-43038828
chr5:1315765-1316275	chr5:1497353-1497517
chr5:137881069-137881276	chr5:137908044-137908328
chr5:133880902-133881116	chr5:133890161-133890536
chr5:133880902-133881116	chr5:133890594-133890960
chr5:159879765-159880121	chr5:159894087-159894191
chr5:137799770-137800154	chr5:137826508-137826985
chr5:137799770-137800154	chr5:137827710-137828119
chr5:137800317-137800564	chr5:137826508-137826985
chr5:133839310-133839404	chr5:133863130-133863560
chr5:10635345-10635740	chr5:10685117-10685512
chr5:372694-372970	chr5:399875-400445
chr5:372694-372970	chr5:400756-401055
chr5:373392-373627	chr5:399875-400445
chr5:373392-373627	chr5:400756-401055
chr5:373695-374160	chr5:399875-400445
chr5:373695-374160	chr5:400756-401055
chr5:131757211-131757329	chr5:131802496-131802987
chr5:373695-374160	chr5:392668-393182
chr5:150593680-150594043	chr5:150635446-150635735
chr5:150594261-150594451	chr5:150635446-150635735
chr5:139015811-139016118	chr5:139031397-139032095
chr5:139017086-139017541	chr5:139031397-139032095
chr5:139017934-139018665	chr5:139031397-139032095
chr5:156968105-156968405	chr5:157009816-157010054
chr5:118703348-118703546	chr5:118725501-118725774
