chr21:11099662-11099866	chr21:11109153-11109188
chr11:47402161-47402584	chr11:47414531-47414922
chr11:47402161-47402584	chr11:47414965-47416043
chr11:57199694-57199869	chr11:57224938-57225034
chr11:57200214-57200547	chr11:57224938-57225034
chr11:59315294-59315558	chr11:59323878-59323962
chr11:59315294-59315558	chr11:59331910-59331948
chr11:59323878-59323962	chr11:59323878-59323962
chr11:59323878-59323962	chr11:59331910-59331948
chr11:59524471-59524655	chr11:59539177-59539402
chr11:60917835-60918043	chr11:60929738-60929978
chr11:60917835-60918043	chr11:60930012-60930347
chr11:60917835-60918043	chr11:60931528-60932206
chr11:60917835-60918043	chr11:60932642-60932735
chr11:61064926-61064998	chr11:61074897-61075402
chr11:61565191-61565522	chr11:61565191-61565522
chr11:62413039-62413428	chr11:62441871-62442205
chr11:62624183-62624258	chr11:62624183-62624258
chr11:62624183-62624258	chr11:62625165-62625549
chr11:62625165-62625549	chr11:62625165-62625549
chr11:63605376-63605474	chr11:63712623-63712721
chr11:63685258-63686079	chr11:63705603-63705837
chr11:63685258-63686079	chr11:63712623-63712721
chr11:63686695-63687182	chr11:63705603-63705837
chr11:63686695-63687182	chr11:63712623-63712721
chr11:63687620-63687907	chr11:63705603-63705837
chr11:63687620-63687907	chr11:63712623-63712721
chr11:63846659-63847077	chr11:63858567-63858836
chr11:64125464-64125650	chr11:64140304-64140795
chr11:65121352-65121551	chr11:65184888-65185395
chr11:65121352-65121551	chr11:65185589-65187086
chr11:65121352-65121551	chr11:65187297-65188198
chr11:65151984-65152145	chr11:65184888-65185395
chr11:65151984-65152145	chr11:65185589-65187086
chr11:65151984-65152145	chr11:65187297-65188198
chr11:65152750-65152863	chr11:65184888-65185395
chr11:65152750-65152863	chr11:65185589-65187086
chr11:65152750-65152863	chr11:65187297-65188198
chr11:65184888-65185395	chr11:65184888-65185395
chr11:65184888-65185395	chr11:65185589-65187086
chr11:65184888-65185395	chr11:65187297-65188198
chr11:65185589-65187086	chr11:65185589-65187086
chr11:65185589-65187086	chr11:65187297-65188198
chr11:65187297-65188198	chr11:65187297-65188198
chr11:65121352-65121551	chr11:65263684-65264604
chr11:65121352-65121551	chr11:65264635-65265953
chr11:65121352-65121551	chr11:65273934-65274467
chr11:65151984-65152145	chr11:65263684-65264604
chr11:65151984-65152145	chr11:65264635-65265953
chr11:65151984-65152145	chr11:65273934-65274467
chr11:65152750-65152863	chr11:65263684-65264604
chr11:65152750-65152863	chr11:65264635-65265953
chr11:65152750-65152863	chr11:65273934-65274467
chr11:65184888-65185395	chr11:65220740-65221001
chr11:65184888-65185395	chr11:65234874-65235172
chr11:65184888-65185395	chr11:65238917-65239096
chr11:65184888-65185395	chr11:65239550-65239870
chr11:65184888-65185395	chr11:65244638-65245303
chr11:65184888-65185395	chr11:65246279-65246484
chr11:65184888-65185395	chr11:65248969-65249218
chr11:65184888-65185395	chr11:65249962-65250245
chr11:65184888-65185395	chr11:65252951-65253044
chr11:65184888-65185395	chr11:65254949-65255610
chr11:65184888-65185395	chr11:65256318-65257363
chr11:65184888-65185395	chr11:65257502-65257849
chr11:65184888-65185395	chr11:65259217-65259522
chr11:65184888-65185395	chr11:65259637-65259913
chr11:65184888-65185395	chr11:65259930-65260851
chr11:65184888-65185395	chr11:65261229-65261625
chr11:65184888-65185395	chr11:65261988-65262329
chr11:65184888-65185395	chr11:65263684-65264604
chr11:65184888-65185395	chr11:65264635-65265953
chr11:65184888-65185395	chr11:65273934-65274467
chr11:65184888-65185395	chr11:65290857-65291092
chr11:65185589-65187086	chr11:65220740-65221001
chr11:65185589-65187086	chr11:65234874-65235172
chr11:65185589-65187086	chr11:65238917-65239096
chr11:65185589-65187086	chr11:65239550-65239870
chr11:65185589-65187086	chr11:65244638-65245303
chr11:65185589-65187086	chr11:65246279-65246484
chr11:65185589-65187086	chr11:65248969-65249218
chr11:65185589-65187086	chr11:65249962-65250245
chr11:65185589-65187086	chr11:65252951-65253044
chr11:65185589-65187086	chr11:65254949-65255610
chr11:65185589-65187086	chr11:65256318-65257363
chr11:65185589-65187086	chr11:65257502-65257849
chr11:65185589-65187086	chr11:65259217-65259522
chr11:65185589-65187086	chr11:65259637-65259913
chr11:65185589-65187086	chr11:65259930-65260851
chr11:65185589-65187086	chr11:65261229-65261625
chr11:65185589-65187086	chr11:65261988-65262329
chr11:65185589-65187086	chr11:65263684-65264604
chr11:65185589-65187086	chr11:65264635-65265953
chr11:65185589-65187086	chr11:65273934-65274467
chr11:65185589-65187086	chr11:65290857-65291092
chr11:65187297-65188198	chr11:65220740-65221001
chr11:65187297-65188198	chr11:65234874-65235172
chr11:65187297-65188198	chr11:65238917-65239096
chr11:65187297-65188198	chr11:65239550-65239870
chr11:65187297-65188198	chr11:65244638-65245303
chr11:65187297-65188198	chr11:65246279-65246484
chr11:65187297-65188198	chr11:65248969-65249218
chr11:65187297-65188198	chr11:65249962-65250245
chr11:65187297-65188198	chr11:65252951-65253044
chr11:65187297-65188198	chr11:65254949-65255610
chr11:65187297-65188198	chr11:65256318-65257363
chr11:65187297-65188198	chr11:65257502-65257849
chr11:65187297-65188198	chr11:65259217-65259522
chr11:65187297-65188198	chr11:65259637-65259913
chr11:65187297-65188198	chr11:65259930-65260851
chr11:65187297-65188198	chr11:65261229-65261625
chr11:65187297-65188198	chr11:65261988-65262329
chr11:65187297-65188198	chr11:65263684-65264604
chr11:65187297-65188198	chr11:65264635-65265953
chr11:65187297-65188198	chr11:65273934-65274467
chr11:65187297-65188198	chr11:65290857-65291092
chr11:65185589-65187086	chr11:65323331-65323567
chr11:65187297-65188198	chr11:65323331-65323567
chr11:65187297-65188198	chr11:65342581-65342818
chr11:65220740-65221001	chr11:65254949-65255610
chr11:65220740-65221001	chr11:65256318-65257363
chr11:65220740-65221001	chr11:65257502-65257849
chr11:65220740-65221001	chr11:65259217-65259522
chr11:65220740-65221001	chr11:65259637-65259913
chr11:65220740-65221001	chr11:65259930-65260851
chr11:65220740-65221001	chr11:65261229-65261625
chr11:65220740-65221001	chr11:65261988-65262329
chr11:65220740-65221001	chr11:65263684-65264604
chr11:65220740-65221001	chr11:65264635-65265953
chr11:65220740-65221001	chr11:65273934-65274467
chr11:65234874-65235172	chr11:65254949-65255610
chr11:65234874-65235172	chr11:65256318-65257363
chr11:65234874-65235172	chr11:65257502-65257849
chr11:65234874-65235172	chr11:65259217-65259522
chr11:65234874-65235172	chr11:65259637-65259913
chr11:65234874-65235172	chr11:65259930-65260851
chr11:65234874-65235172	chr11:65261229-65261625
chr11:65234874-65235172	chr11:65261988-65262329
chr11:65234874-65235172	chr11:65263684-65264604
chr11:65234874-65235172	chr11:65264635-65265953
chr11:65234874-65235172	chr11:65273934-65274467
chr11:65238917-65239096	chr11:65254949-65255610
chr11:65238917-65239096	chr11:65256318-65257363
chr11:65238917-65239096	chr11:65257502-65257849
chr11:65238917-65239096	chr11:65259217-65259522
chr11:65238917-65239096	chr11:65259637-65259913
chr11:65238917-65239096	chr11:65259930-65260851
chr11:65238917-65239096	chr11:65261229-65261625
chr11:65238917-65239096	chr11:65261988-65262329
chr11:65238917-65239096	chr11:65263684-65264604
chr11:65238917-65239096	chr11:65264635-65265953
chr11:65238917-65239096	chr11:65273934-65274467
chr11:65239550-65239870	chr11:65254949-65255610
chr11:65239550-65239870	chr11:65256318-65257363
chr11:65239550-65239870	chr11:65257502-65257849
chr11:65239550-65239870	chr11:65259217-65259522
chr11:65239550-65239870	chr11:65259637-65259913
chr11:65239550-65239870	chr11:65259930-65260851
chr11:65239550-65239870	chr11:65261229-65261625
chr11:65239550-65239870	chr11:65261988-65262329
chr11:65239550-65239870	chr11:65263684-65264604
chr11:65239550-65239870	chr11:65264635-65265953
chr11:65239550-65239870	chr11:65273934-65274467
chr11:65244638-65245303	chr11:65254949-65255610
chr11:65244638-65245303	chr11:65256318-65257363
chr11:65244638-65245303	chr11:65257502-65257849
chr11:65244638-65245303	chr11:65259217-65259522
chr11:65244638-65245303	chr11:65259637-65259913
chr11:65244638-65245303	chr11:65259930-65260851
chr11:65244638-65245303	chr11:65261229-65261625
chr11:65244638-65245303	chr11:65261988-65262329
chr11:65244638-65245303	chr11:65263684-65264604
chr11:65244638-65245303	chr11:65264635-65265953
chr11:65244638-65245303	chr11:65273934-65274467
chr11:65246279-65246484	chr11:65254949-65255610
chr11:65246279-65246484	chr11:65256318-65257363
chr11:65246279-65246484	chr11:65257502-65257849
chr11:65246279-65246484	chr11:65259217-65259522
chr11:65246279-65246484	chr11:65259637-65259913
chr11:65246279-65246484	chr11:65259930-65260851
chr11:65246279-65246484	chr11:65261229-65261625
chr11:65246279-65246484	chr11:65261988-65262329
chr11:65246279-65246484	chr11:65263684-65264604
chr11:65246279-65246484	chr11:65264635-65265953
chr11:65246279-65246484	chr11:65273934-65274467
chr11:65248969-65249218	chr11:65254949-65255610
chr11:65248969-65249218	chr11:65256318-65257363
chr11:65248969-65249218	chr11:65257502-65257849
chr11:65248969-65249218	chr11:65259217-65259522
chr11:65248969-65249218	chr11:65259637-65259913
chr11:65248969-65249218	chr11:65259930-65260851
chr11:65248969-65249218	chr11:65261229-65261625
chr11:65248969-65249218	chr11:65261988-65262329
chr11:65248969-65249218	chr11:65263684-65264604
chr11:65248969-65249218	chr11:65264635-65265953
chr11:65248969-65249218	chr11:65273934-65274467
chr11:65249962-65250245	chr11:65254949-65255610
chr11:65249962-65250245	chr11:65256318-65257363
chr11:65249962-65250245	chr11:65257502-65257849
chr11:65249962-65250245	chr11:65259217-65259522
chr11:65249962-65250245	chr11:65259637-65259913
chr11:65249962-65250245	chr11:65259930-65260851
chr11:65249962-65250245	chr11:65261229-65261625
chr11:65249962-65250245	chr11:65261988-65262329
chr11:65249962-65250245	chr11:65263684-65264604
chr11:65249962-65250245	chr11:65264635-65265953
chr11:65249962-65250245	chr11:65273934-65274467
chr11:65252951-65253044	chr11:65254949-65255610
chr11:65252951-65253044	chr11:65256318-65257363
chr11:65252951-65253044	chr11:65257502-65257849
chr11:65252951-65253044	chr11:65259217-65259522
chr11:65252951-65253044	chr11:65259637-65259913
chr11:65252951-65253044	chr11:65259930-65260851
chr11:65252951-65253044	chr11:65261229-65261625
chr11:65252951-65253044	chr11:65261988-65262329
chr11:65252951-65253044	chr11:65263684-65264604
chr11:65252951-65253044	chr11:65264635-65265953
chr11:65252951-65253044	chr11:65273934-65274467
chr11:65254949-65255610	chr11:65254949-65255610
chr11:65254949-65255610	chr11:65256318-65257363
chr11:65254949-65255610	chr11:65257502-65257849
chr11:65254949-65255610	chr11:65259217-65259522
chr11:65254949-65255610	chr11:65259637-65259913
chr11:65254949-65255610	chr11:65259930-65260851
chr11:65254949-65255610	chr11:65261229-65261625
chr11:65254949-65255610	chr11:65261988-65262329
chr11:65254949-65255610	chr11:65263684-65264604
chr11:65254949-65255610	chr11:65264635-65265953
chr11:65254949-65255610	chr11:65273934-65274467
chr11:65256318-65257363	chr11:65256318-65257363
chr11:65256318-65257363	chr11:65257502-65257849
chr11:65256318-65257363	chr11:65259217-65259522
chr11:65256318-65257363	chr11:65259637-65259913
chr11:65256318-65257363	chr11:65259930-65260851
chr11:65256318-65257363	chr11:65261229-65261625
chr11:65256318-65257363	chr11:65261988-65262329
chr11:65256318-65257363	chr11:65263684-65264604
chr11:65256318-65257363	chr11:65264635-65265953
chr11:65256318-65257363	chr11:65273934-65274467
chr11:65257502-65257849	chr11:65257502-65257849
chr11:65257502-65257849	chr11:65259217-65259522
chr11:65257502-65257849	chr11:65259637-65259913
chr11:65257502-65257849	chr11:65259930-65260851
chr11:65257502-65257849	chr11:65261229-65261625
chr11:65257502-65257849	chr11:65261988-65262329
chr11:65257502-65257849	chr11:65263684-65264604
chr11:65257502-65257849	chr11:65264635-65265953
chr11:65257502-65257849	chr11:65273934-65274467
chr11:65259217-65259522	chr11:65259217-65259522
chr11:65259217-65259522	chr11:65259637-65259913
chr11:65259217-65259522	chr11:65259930-65260851
chr11:65259217-65259522	chr11:65261229-65261625
chr11:65259217-65259522	chr11:65261988-65262329
chr11:65259217-65259522	chr11:65263684-65264604
chr11:65259217-65259522	chr11:65264635-65265953
chr11:65259217-65259522	chr11:65273934-65274467
chr11:65259637-65259913	chr11:65259637-65259913
chr11:65259637-65259913	chr11:65259930-65260851
chr11:65259637-65259913	chr11:65261229-65261625
chr11:65259637-65259913	chr11:65261988-65262329
chr11:65259637-65259913	chr11:65263684-65264604
chr11:65259637-65259913	chr11:65264635-65265953
chr11:65259637-65259913	chr11:65273934-65274467
chr11:65259930-65260851	chr11:65259930-65260851
chr11:65259930-65260851	chr11:65261229-65261625
chr11:65259930-65260851	chr11:65261988-65262329
chr11:65259930-65260851	chr11:65263684-65264604
chr11:65259930-65260851	chr11:65264635-65265953
chr11:65259930-65260851	chr11:65273934-65274467
chr11:65261229-65261625	chr11:65261229-65261625
chr11:65261229-65261625	chr11:65261988-65262329
chr11:65261229-65261625	chr11:65263684-65264604
chr11:65261229-65261625	chr11:65264635-65265953
chr11:65261229-65261625	chr11:65273934-65274467
chr11:65261988-65262329	chr11:65261988-65262329
chr11:65261988-65262329	chr11:65263684-65264604
chr11:65261988-65262329	chr11:65264635-65265953
chr11:65261988-65262329	chr11:65273934-65274467
chr11:65263684-65264604	chr11:65263684-65264604
chr11:65263684-65264604	chr11:65264635-65265953
chr11:65263684-65264604	chr11:65273934-65274467
chr11:65264635-65265953	chr11:65264635-65265953
chr11:65264635-65265953	chr11:65273934-65274467
chr11:65273934-65274467	chr11:65273934-65274467
chr11:65239550-65239870	chr11:65290857-65291092
chr11:65246279-65246484	chr11:65342581-65342818
chr11:65273934-65274467	chr11:65342581-65342818
chr11:65323331-65323567	chr11:65323331-65323567
chr11:65323331-65323567	chr11:65328084-65328375
chr11:65323331-65323567	chr11:65333490-65333816
chr11:65323331-65323567	chr11:65342581-65342818
chr11:65328084-65328375	chr11:65328084-65328375
chr11:65328084-65328375	chr11:65333490-65333816
chr11:65328084-65328375	chr11:65342581-65342818
chr11:65342581-65342818	chr11:65419981-65420225
chr11:65342581-65342818	chr11:65420425-65420654
chr11:65411467-65411885	chr11:65419981-65420225
chr11:65411467-65411885	chr11:65420425-65420654
chr11:65656792-65657262	chr11:65695608-65695878
chr11:65656792-65657262	chr11:65739201-65739551
chr11:65666492-65667203	chr11:65695608-65695878
chr11:65666492-65667203	chr11:65739201-65739551
chr11:65670692-65670945	chr11:65695608-65695878
chr11:65670692-65670945	chr11:65739201-65739551
chr11:65656792-65657262	chr11:65666492-65667203
chr11:65656792-65657262	chr11:65670692-65670945
chr11:65656792-65657262	chr11:65678943-65679154
chr11:65656792-65657262	chr11:65679250-65679576
chr11:65656792-65657262	chr11:65683105-65683625
chr11:65666492-65667203	chr11:65678943-65679154
chr11:65666492-65667203	chr11:65679250-65679576
chr11:65666492-65667203	chr11:65683105-65683625
chr11:65670692-65670945	chr11:65678943-65679154
chr11:65670692-65670945	chr11:65679250-65679576
chr11:65670692-65670945	chr11:65683105-65683625
chr11:66494780-66495327	chr11:66511038-66511198
chr11:67121988-67122388	chr11:67138301-67138677
chr11:67121988-67122388	chr11:67138852-67139479
chr11:67121988-67122388	chr11:67139742-67140272
chr11:67121988-67122388	chr11:67142500-67143040
chr11:67121988-67122388	chr11:67143202-67143472
chr11:67121988-67122388	chr11:67144956-67145205
chr11:67121988-67122388	chr11:67146992-67147327
chr11:67138301-67138677	chr11:67146992-67147327
chr11:67138852-67139479	chr11:67146992-67147327
chr11:67139742-67140272	chr11:67146992-67147327
chr11:68608164-68608616	chr11:68623126-68623609
chr11:69197125-69197542	chr11:69257004-69257137
chr11:69197125-69197542	chr11:69257578-69257894
chr11:69197125-69197542	chr11:69258094-69258432
chr11:69235389-69235576	chr11:69250208-69250340
chr11:69250208-69250340	chr11:69264597-69264784
chr11:72450733-72450835	chr11:72487947-72488068
chr11:72450733-72450835	chr11:72462370-72462747
chr11:72451817-72452230	chr11:72462370-72462747
chr11:72452508-72452870	chr11:72462370-72462747
chr11:72454747-72455068	chr11:72487947-72488068
chr11:72455084-72455310	chr11:72487947-72488068
chr11:72487947-72488068	chr11:72498496-72498726
chr11:72854261-72854849	chr11:72868553-72869130
