chr19:782330-783005	chr19:800594-800755
chr10:6245814-6246792	chr10:6443408-6443712
chr10:6243287-6243821	chr10:8098275-8098603
chr10:6245814-6246792	chr10:6281305-6281494
chr10:6321537-6321781	chr10:6339022-6339139
chr10:6339022-6339139	chr10:6443408-6443712
chr10:6340083-6340359	chr10:6443408-6443712
chr10:8088862-8088888	chr10:8098275-8098603
chr10:8088862-8088888	chr10:8098940-8099487
chr10:8088862-8088888	chr10:8103293-8103465
chr10:8088862-8088888	chr10:8103619-8104019
chr10:8089680-8090146	chr10:8098275-8098603
chr10:8089680-8090146	chr10:8098940-8099487
chr10:8089680-8090146	chr10:8103293-8103465
chr10:8089680-8090146	chr10:8103619-8104019
chr10:8090455-8090655	chr10:8098275-8098603
chr10:8090455-8090655	chr10:8098940-8099487
chr10:8090455-8090655	chr10:8103293-8103465
chr10:8090455-8090655	chr10:8103619-8104019
chr10:8098275-8098603	chr10:8098275-8098603
chr10:8098275-8098603	chr10:8098940-8099487
chr10:8098275-8098603	chr10:8103293-8103465
chr10:8098275-8098603	chr10:8103619-8104019
chr10:8098940-8099487	chr10:8098940-8099487
chr10:8098940-8099487	chr10:8103293-8103465
chr10:8098940-8099487	chr10:8103619-8104019
chr10:8103293-8103465	chr10:8103293-8103465
chr10:8103293-8103465	chr10:8103619-8104019
chr10:8088862-8088888	chr10:9228708-9229315
chr10:8089680-8090146	chr10:9228708-9229315
chr10:8090455-8090655	chr10:9228708-9229315
chr10:8098275-8098603	chr10:9228708-9229315
chr10:8098940-8099487	chr10:9228708-9229315
chr10:8103293-8103465	chr10:9228708-9229315
chr10:8103619-8104019	chr10:9228708-9229315
chr10:8090455-8090655	chr10:9115735-9116358
chr10:8898873-8899238	chr10:8909152-8909331
chr10:8899367-8899664	chr10:8909152-8909331
chr10:8915965-8916215	chr10:9228708-9229315
chr10:52154516-52154956	chr10:52385542-52385659
chr10:54078280-54078480	chr10:54211545-54211936
chr10:54078280-54078480	chr10:54212412-54212659
chr10:54078280-54078480	chr10:54212715-54213183
chr10:54078781-54079176	chr10:54211545-54211936
chr10:54078781-54079176	chr10:54212412-54212659
chr10:54078781-54079176	chr10:54212715-54213183
chr10:54078280-54078480	chr10:54203068-54203427
chr10:54078280-54078480	chr10:54203502-54203868
chr10:54078781-54079176	chr10:54203068-54203427
chr10:54078781-54079176	chr10:54203502-54203868
chr10:54203068-54203427	chr10:54211545-54211936
chr10:54203068-54203427	chr10:54212412-54212659
chr10:54203068-54203427	chr10:54212715-54213183
chr10:54203502-54203868	chr10:54211545-54211936
chr10:54203502-54203868	chr10:54212412-54212659
chr10:54203502-54203868	chr10:54212715-54213183
chr10:54212412-54212659	chr10:54232102-54232449
chr10:54212715-54213183	chr10:54232102-54232449
chr10:61632760-61633170	chr10:61667658-61667858
chr10:61667658-61667858	chr10:61808152-61808409
chr10:71198445-71198595	chr10:71208703-71208727
chr10:74019515-74019657	chr10:74032298-74032943
chr10:74020239-74021717	chr10:74032298-74032943
chr10:74032298-74032943	chr10:74079380-74080359
chr10:74032298-74032943	chr10:74080430-74080993
chr10:74032298-74032943	chr10:74081865-74082262
chr10:74032298-74032943	chr10:74082335-74082540
chr10:74032298-74032943	chr10:74085147-74085316
chr10:74032298-74032943	chr10:74086996-74087315
chr10:74032298-74032943	chr10:74091361-74091474
chr10:74032298-74032943	chr10:74091661-74092150
chr10:74037393-74037499	chr10:74079380-74080359
chr10:74037393-74037499	chr10:74080430-74080993
chr10:74037393-74037499	chr10:74081865-74082262
chr10:74037393-74037499	chr10:74082335-74082540
chr10:74037393-74037499	chr10:74085147-74085316
chr10:74037393-74037499	chr10:74086996-74087315
chr10:74037393-74037499	chr10:74091361-74091474
chr10:74037393-74037499	chr10:74091661-74092150
chr10:74037393-74037499	chr10:74069583-74069715
chr10:74037393-74037499	chr10:74070583-74070739
chr10:80732492-80734123	chr10:81001444-81002226
chr10:80997251-80997825	chr10:81025991-81026714
chr10:80997251-80997825	chr10:81027575-81027693
chr10:80997251-80997825	chr10:81027973-81028590
chr10:80997251-80997825	chr10:81028676-81029041
chr10:80998898-81000011	chr10:81025991-81026714
chr10:80998898-81000011	chr10:81027575-81027693
chr10:80998898-81000011	chr10:81027973-81028590
chr10:80998898-81000011	chr10:81028676-81029041
chr10:81001444-81002226	chr10:81025991-81026714
chr10:81001444-81002226	chr10:81027575-81027693
chr10:81001444-81002226	chr10:81027973-81028590
chr10:81001444-81002226	chr10:81028676-81029041
chr10:81001444-81002226	chr10:81048115-81048599
chr10:81001444-81002226	chr10:81008258-81008603
chr10:81001444-81002226	chr10:81009590-81010024
chr10:81001444-81002226	chr10:81010188-81010619
chr10:81103020-81103289	chr10:81116031-81116092
chr10:81104618-81104919	chr10:81116031-81116092
chr10:81105192-81105332	chr10:81116031-81116092
chr10:82214819-82214901	chr10:82257950-82258092
chr10:82214819-82214901	chr10:82258642-82258780
chr10:82214819-82214901	chr10:82259709-82259999
chr10:82214819-82214901	chr10:82260440-82261008
chr10:82215085-82215437	chr10:82257950-82258092
chr10:82215085-82215437	chr10:82258642-82258780
chr10:82215085-82215437	chr10:82259709-82259999
chr10:82215085-82215437	chr10:82260440-82261008
chr10:95193537-95193891	chr10:95222493-95222944
chr10:95193537-95193891	chr10:95223953-95224101
chr10:95193537-95193891	chr10:95224149-95224369
chr10:95193537-95193891	chr10:95224699-95224811
chr10:95193537-95193891	chr10:95225325-95225770
chr10:95193537-95193891	chr10:95226262-95226423
chr10:95193537-95193891	chr10:95228207-95228553
chr10:95195782-95196689	chr10:95222493-95222944
chr10:95195782-95196689	chr10:95223953-95224101
chr10:95195782-95196689	chr10:95224149-95224369
chr10:95195782-95196689	chr10:95224699-95224811
chr10:95195782-95196689	chr10:95225325-95225770
chr10:95195782-95196689	chr10:95226262-95226423
chr10:95195782-95196689	chr10:95228207-95228553
chr10:95196959-95197603	chr10:95222493-95222944
chr10:95196959-95197603	chr10:95223953-95224101
chr10:95196959-95197603	chr10:95224149-95224369
chr10:95196959-95197603	chr10:95224699-95224811
chr10:95196959-95197603	chr10:95225325-95225770
chr10:95196959-95197603	chr10:95226262-95226423
chr10:95196959-95197603	chr10:95228207-95228553
chr10:95197787-95197992	chr10:95222493-95222944
chr10:95197787-95197992	chr10:95223953-95224101
chr10:95197787-95197992	chr10:95224149-95224369
chr10:95197787-95197992	chr10:95224699-95224811
chr10:95197787-95197992	chr10:95225325-95225770
chr10:95197787-95197992	chr10:95226262-95226423
chr10:95197787-95197992	chr10:95228207-95228553
chr10:95198614-95198817	chr10:95222493-95222944
chr10:95198614-95198817	chr10:95223953-95224101
chr10:95198614-95198817	chr10:95224149-95224369
chr10:95198614-95198817	chr10:95224699-95224811
chr10:95198614-95198817	chr10:95225325-95225770
chr10:95198614-95198817	chr10:95226262-95226423
chr10:95198614-95198817	chr10:95228207-95228553
chr10:95200243-95200778	chr10:95222493-95222944
chr10:95200243-95200778	chr10:95223953-95224101
chr10:95200243-95200778	chr10:95224149-95224369
chr10:95200243-95200778	chr10:95224699-95224811
chr10:95200243-95200778	chr10:95225325-95225770
chr10:95200243-95200778	chr10:95226262-95226423
chr10:95200243-95200778	chr10:95228207-95228553
chr10:95201631-95201931	chr10:95222493-95222944
chr10:95201631-95201931	chr10:95223953-95224101
chr10:95201631-95201931	chr10:95224149-95224369
chr10:95201631-95201931	chr10:95224699-95224811
chr10:95201631-95201931	chr10:95225325-95225770
chr10:95201631-95201931	chr10:95226262-95226423
chr10:95201631-95201931	chr10:95228207-95228553
chr10:101736797-101737134	chr10:101767938-101768201
chr10:104387544-104387817	chr10:104406463-104406725
chr10:104388023-104388450	chr10:104406463-104406725
chr10:104401686-104402330	chr10:104470539-104470788
chr10:104401686-104402330	chr10:104472705-104472855
chr10:104401686-104402330	chr10:104473144-104473537
chr10:104953975-104954222	chr10:104990991-104991184
chr10:134208745-134209013	chr10:134221496-134221692
chr10:134208745-134209013	chr10:134221970-134222202
chr10:134208745-134209013	chr10:134225356-134225596
chr10:134208745-134209013	chr10:134234707-134235257
chr10:134212658-134212854	chr10:134221496-134221692
chr10:134212658-134212854	chr10:134221970-134222202
chr10:134212658-134212854	chr10:134225356-134225596
chr10:134212658-134212854	chr10:134234707-134235257
chr10:134212658-134212854	chr10:134260341-134260546
chr10:134221496-134221692	chr10:134260341-134260546
chr10:134221970-134222202	chr10:134260341-134260546
chr10:134225356-134225596	chr10:134260341-134260546
chr10:134349556-134349919	chr10:134358302-134358585
chr10:135071993-135072118	chr10:135092117-135092276
chr10:135071993-135072118	chr10:135092436-135092746
chr10:135072735-135073128	chr10:135092117-135092276
chr10:135072735-135073128	chr10:135092436-135092746
chr10:135074691-135075148	chr10:135092117-135092276
chr10:135074691-135075148	chr10:135092436-135092746
chr8:22551843-22553123	chr8:22605845-22606262
chr8:22551843-22553123	chr8:22596434-22597212
chr8:23202733-23203217	chr8:23211536-23211676
chr8:23203813-23204244	chr8:23211536-23211676
chr8:29595040-29595214	chr8:29630716-29630847
chr8:29595040-29595214	chr8:29631359-29631483
chr8:29595040-29595214	chr8:29631647-29631969
chr8:61564243-61564650	chr8:61592861-61593584
chr8:67425057-67425564	chr8:67433991-67434613
chr8:67425057-67425564	chr8:67434763-67435122
chr8:67433991-67434613	chr8:67445375-67445440
chr8:67433991-67434613	chr8:67445791-67446197
chr8:67434763-67435122	chr8:67454365-67454567
chr8:67435383-67435523	chr8:67454365-67454567
chr8:69765670-69765946	chr8:70404093-70404306
chr8:80680806-80681178	chr8:80696342-80696550
chr8:80680806-80681178	chr8:80696935-80697150
chr8:80680806-80681178	chr8:80697445-80697758
chr8:90899646-90899998	chr8:90912887-90913271
chr8:90901747-90901955	chr8:90912887-90913271
chr8:101427912-101428321	chr8:101500158-101500422
chr8:101428409-101428827	chr8:101500158-101500422
chr8:101428409-101428827	chr8:101471062-101471309
chr8:102140192-102140420	chr8:102191448-102191797
chr8:102344838-102345360	chr8:102505547-102505759
chr8:102344838-102345360	chr8:102505982-102506363
chr8:102373140-102373427	chr8:102505547-102505759
chr8:102373140-102373427	chr8:102505982-102506363
chr8:102388506-102388737	chr8:102505547-102505759
chr8:102388506-102388737	chr8:102505982-102506363
chr8:102373140-102373427	chr8:102449376-102449720
chr8:102373140-102373427	chr8:102450789-102450808
chr8:102373140-102373427	chr8:102388506-102388737
chr8:102449376-102449720	chr8:102505547-102505759
chr8:102449376-102449720	chr8:102505982-102506363
chr8:102450789-102450808	chr8:102505547-102505759
chr8:102450789-102450808	chr8:102505982-102506363
chr8:102449376-102449720	chr8:102513804-102514123
chr8:102449376-102449720	chr8:102478937-102479163
chr8:102450789-102450808	chr8:102478937-102479163
chr8:102478937-102479163	chr8:102505547-102505759
chr8:102478937-102479163	chr8:102505982-102506363
chr8:102478937-102479163	chr8:102513804-102514123
chr8:102478937-102479163	chr8:102516990-102517159
chr8:102505547-102505759	chr8:102505547-102505759
chr8:102505547-102505759	chr8:102505982-102506363
chr8:102505547-102505759	chr8:102513804-102514123
chr8:102505547-102505759	chr8:102516990-102517159
chr8:102505982-102506363	chr8:102505982-102506363
chr8:102505982-102506363	chr8:102513804-102514123
chr8:102505982-102506363	chr8:102516990-102517159
chr8:103597495-103597662	chr8:103613012-103613469
chr8:103613012-103613469	chr8:103822630-103823284
chr8:103669513-103669869	chr8:103822630-103823284
chr8:103669513-103669869	chr8:103825525-103825897
chr8:103669922-103670289	chr8:103822630-103823284
chr8:103669922-103670289	chr8:103825525-103825897
chr8:103669513-103669869	chr8:103801151-103801773
chr8:103669922-103670289	chr8:103801151-103801773
chr8:122157265-122157468	chr8:122176324-122176668
chr8:126112372-126112753	chr8:126441416-126441734
chr8:126441416-126441734	chr8:126710312-126710685
chr8:126441416-126441734	chr8:126710957-126711330
chr8:126441416-126441734	chr8:126451967-126452238
chr8:126446642-126447323	chr8:126520641-126520793
chr8:128744100-128744550	chr8:128865187-128865467
chr8:128744100-128744550	chr8:128871975-128872421
chr8:128744100-128744550	chr8:128878082-128878481
chr8:128744100-128744550	chr8:128879185-128879808
chr8:128744100-128744550	chr8:128883085-128883449
chr8:128811691-128811973	chr8:128865187-128865467
chr8:128811691-128811973	chr8:128871975-128872421
chr8:128811691-128811973	chr8:128878082-128878481
chr8:128811691-128811973	chr8:128879185-128879808
chr8:128811691-128811973	chr8:128883085-128883449
chr8:128811691-128811973	chr8:128888391-128888698
chr8:128811691-128811973	chr8:128888912-128889201
chr8:128821272-128821652	chr8:128865187-128865467
chr8:128821272-128821652	chr8:128871975-128872421
chr8:128821272-128821652	chr8:128878082-128878481
chr8:128821272-128821652	chr8:128879185-128879808
chr8:128821272-128821652	chr8:128883085-128883449
chr8:128821272-128821652	chr8:128888391-128888698
chr8:128821272-128821652	chr8:128888912-128889201
chr8:128822019-128822203	chr8:128865187-128865467
chr8:128822019-128822203	chr8:128871975-128872421
chr8:128822019-128822203	chr8:128878082-128878481
chr8:128822019-128822203	chr8:128879185-128879808
chr8:128822019-128822203	chr8:128883085-128883449
chr8:128822019-128822203	chr8:128888391-128888698
chr8:128822019-128822203	chr8:128888912-128889201
chr8:128822251-128823013	chr8:128865187-128865467
chr8:128822251-128823013	chr8:128871975-128872421
chr8:128822251-128823013	chr8:128878082-128878481
chr8:128822251-128823013	chr8:128879185-128879808
chr8:128822251-128823013	chr8:128883085-128883449
chr8:128822251-128823013	chr8:128888391-128888698
chr8:128822251-128823013	chr8:128888912-128889201
chr8:128825013-128825274	chr8:128865187-128865467
chr8:128825013-128825274	chr8:128871975-128872421
chr8:128825013-128825274	chr8:128878082-128878481
chr8:128825013-128825274	chr8:128879185-128879808
chr8:128825013-128825274	chr8:128883085-128883449
chr8:128825013-128825274	chr8:128888391-128888698
chr8:128825013-128825274	chr8:128888912-128889201
chr8:128811691-128811973	chr8:128822019-128822203
chr8:128811691-128811973	chr8:128822251-128823013
chr8:128811691-128811973	chr8:128825013-128825274
chr8:128865187-128865467	chr8:128878082-128878481
chr8:128871975-128872421	chr8:128883085-128883449
chr8:143757526-143757895	chr8:143809767-143809928
chr8:143758809-143759081	chr8:143809767-143809928
chr8:143809767-143809928	chr8:143837804-143838151
chr8:143864627-143864692	chr8:143897219-143897551
chr8:143869768-143870087	chr8:143897219-143897551
chr8:144684263-144684410	chr8:144684263-144684410
chr8:144684263-144684410	chr8:144820199-144820570
chr8:144799188-144799437	chr8:144820199-144820570
chr8:144820199-144820570	chr8:144843026-144843252
chr8:144820199-144820570	chr8:145022492-145023108
chr8:144820199-144820570	chr8:145015768-145015971
chr8:144948428-144948782	chr8:145015768-145015971
chr8:144948428-144948782	chr8:145022492-145023108
chr8:144948428-144948782	chr8:145025737-145026802
chr8:144950990-144951185	chr8:145015768-145015971
chr8:144950990-144951185	chr8:145022492-145023108
chr8:144950990-144951185	chr8:145025737-145026802
chr8:144948428-144948782	chr8:144959402-144959607
chr8:144948428-144948782	chr8:144960453-144960673
chr8:144950990-144951185	chr8:144959402-144959607
chr8:144950990-144951185	chr8:144960453-144960673
chr8:145002494-145002937	chr8:145022492-145023108
chr8:145002494-145002937	chr8:145025737-145026802
chr8:145015768-145015971	chr8:145025737-145026802
chr8:145015768-145015971	chr8:145030645-145030911
chr8:145022492-145023108	chr8:145040615-145041072
chr8:145025737-145026802	chr8:145040615-145041072
chr8:145030645-145030911	chr8:145040615-145041072
chr21:39606574-39606948	chr21:39715625-39715930
chr21:39606574-39606948	chr21:39716140-39716290
chr21:40689481-40689668	chr21:40716228-40716377
chr21:40690087-40690386	chr21:40716228-40716377
chr21:40691878-40692008	chr21:40716228-40716377
chr21:41692592-41693050	chr21:41759918-41760275
chr21:41696342-41696651	chr21:41759918-41760275
chr21:41707713-41708038	chr21:41759918-41760275
chr21:41712304-41712672	chr21:41759918-41760275
chr21:41692592-41693050	chr21:41707713-41708038
chr21:41692592-41693050	chr21:41712304-41712672
chr21:41696342-41696651	chr21:41707713-41708038
chr21:41696342-41696651	chr21:41712304-41712672
chr21:41759918-41760275	chr21:41769056-41769323
chr21:43426535-43426580	chr21:43477244-43477358
chr21:43431472-43431831	chr21:43477244-43477358
chr21:43758079-43758185	chr21:43784554-43784935
chr21:44752617-44753007	chr21:44764269-44764611
chr21:44752617-44753007	chr21:44765825-44766380
chr21:44753292-44753457	chr21:44764269-44764611
chr21:44753292-44753457	chr21:44765825-44766380
chr21:44753663-44753942	chr21:44764269-44764611
chr21:44753663-44753942	chr21:44765825-44766380
chr21:44936784-44937143	chr21:45065485-45065706
chr21:44937659-44937875	chr21:45065485-45065706
